wid,weibo_link,content,img_urls,origin_img_urls,is_origin,location,publish_time,publish_tool,like_num,forward_num,comment_num
MmgbM8Kh7,https://weibo.cn/comment/MmgbM8Kh7?uid=5280051925&rl=0#cmtfrm,#新年快乐# 叮！我为好友送出的新年祝福卡片来啦～速来查收！速戳来微博一起过元旦也来一起为你的好友送上一份新年祝愿吧！新年祝福卡  ,,无,True,无,2023-01-01 10:57,微博品牌活动,0,0,0
